LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.011185682,0.006060606,0,0,0.008528785,0,0,0.006728045,0.057653831,0.011956002,2.64E-05,0.001855288,0.004501836,0.2,2.64E-05,0.002031466,0.003310162,0.005166052,0.009746589,0.0243309,0.00726533,0
0.006711409,0.007272727,0,0,0.008528785,0.004987531,0,0.00601983,0.037102039,0.036417982,0.000157808,0.004081633,0.007700509,0.07,0.000157808,0.003983272,0.007282357,0.007933579,0.012670565,0.04379562,0.006102877,0
0.011185682,0.004848485,0,0,0.004264392,0.004987531,0,0.009915014,0.06621854,0.039120038,0.000325034,0.007792208,0.013742448,0.06,0.000325033,0.007636275,0.013240649,0.01402214,0.021442495,0.04379562,0.009880849,1
0.004474273,0.004848485,0.009259259,0,0.004264392,0.002493766,0,0.004603399,0.031836849,0.020875179,4.45E-05,0.001855288,0.004146428,0.11,4.45E-05,0.001958362,0.00529626,0.003505535,0.010721248,0.02919708,0.004359198,0
0.017897092,0.026666667,0,0.005813953,0.023454158,0.007481297,0,0.020538244,0.079100706,0.065710187,0.001095338,0.015213358,0.026418671,0.04,0.001095338,0.015321905,0.032108573,0.023247232,0.029239766,0.04136253,0.02005231,1
0,0.007272727,0,0,0.006396588,0.007481297,0.018292683,0.001770538,0.011390361,0.025107604,2.30E-05,0.000742115,0.002250918,0.1,2.30E-05,0.000842496,0.002317114,0.002214022,0.002923977,0.02189781,0.001743679,0
0.102908277,0.026666667,0.037037037,0.029069767,0.023454158,0.014962594,0.012195122,0.050637394,0.109252694,0.209182209,0.015328353,0.067532468,0.102949887,0.01,0.015328353,0.067363094,0.107249255,0.100553506,0.048732943,0.065693431,0.059575705,0
0,0.002424242,0,0,0.002132196,0,0,0.001770538,0.024290077,0.008369201,5.45E-06,0.000742115,0.001658571,0.29,5.46E-06,0.000599062,0.001324065,0.001845018,0.003898635,0.01703163,0.001743679,0
0.011185682,0.004848485,0,0.00872093,0.004264392,0.002493766,0,0.006728045,0.104689529,0.014705882,7.27E-05,0.00445269,0.008411326,0.16,7.27E-05,0.004540401,0.010592519,0.007195572,0.025341131,0.0243309,0.008137169,0
0.004474273,0.004848485,0.009259259,0,0.004264392,0,0,0.004603399,0.041349293,0.027666188,0.000101502,0.003339518,0.006871224,0.09,0.000101503,0.003372336,0.008937438,0.005719557,0.013645224,0.02919708,0.005231037,0
0.002237136,0.004848485,0,0,0.004264392,0.004987531,0,0.003186969,0.048439749,0.016260163,4.11E-05,0.002226345,0.005331122,0.15,4.11E-05,0.002321163,0.005627276,0.005166052,0.009746589,0.01946472,0.003196745,0
0.006711409,0.013333333,0.009259259,0.026162791,0.021321962,0.024937656,0,0.016997167,0.036154305,0.101865136,0.001203067,0.010760668,0.020613671,0.02,0.001203066,0.010857083,0.023502152,0.01900369,0.014619883,0.04379562,0.018018018,0
0.004474273,0.007272727,0,0,0.006396588,0.002493766,0,0.006728045,0.023377444,0.042682927,0.000136543,0.00296846,0.005923469,0.06,0.000136541,0.002940759,0.006951341,0.005350554,0.009746589,0.04136253,0.00639349,0
0.006711409,0.004848485,0,0,0.004264392,0,0,0.003186969,0.050352768,0.019990435,6.45E-05,0.00296846,0.006278877,0.12,6.45E-05,0.002965622,0.008606422,0.00498155,0.013645224,0.02189781,0.003777972,0
0.004474273,0.002424242,0,0,0.002132196,0.002493766,0,0.006373938,0.045930008,0.034528934,0.000175514,0.004823748,0.009122142,0.07,0.000175513,0.004673622,0.010923535,0.008118081,0.015594542,0.03406326,0.005521651,0
0.008948546,0,0,0,0,0,0,0.003186969,0.045508793,0.020325203,6.03E-05,0.002597403,0.006041938,0.12,6.03E-05,0.002726517,0.005627276,0.006273063,0.009746589,0.0243309,0.004359198,0
0.004474273,0.007272727,0,0,0.006396588,0.007481297,0,0.01203966,0.072870231,0.027379244,0.000175296,0.00593692,0.010899183,0.09,0.000175299,0.005883373,0.011916584,0.010332103,0.021442495,0.03406326,0.011043301,0
0.015659955,0.113939394,0,0.066860465,0.10021322,0.019950125,0.262195122,0.029036827,0.077187686,0.129316117,0.004138657,0.029313544,0.048098567,0.02,0.004138656,0.029419216,0.058589871,0.042250923,0.035087719,0.053527981,0.032258065,1
0.013422819,0.021818182,0.027777778,0.026162791,0.019189765,0.009975062,0.036585366,0.020892351,0.053599635,0.106695361,0.001956418,0.016697588,0.028906528,0.02,0.001956419,0.016856483,0.032108573,0.027121771,0.024366472,0.055961071,0.022667829,1
0.033557047,0.087272727,0.083333333,0.052325581,0.076759062,0.024937656,0.12195122,0.048512748,0.099599846,0.141869919,0.0064268,0.041558442,0.065750503,0.02,0.006426798,0.041644628,0.075140682,0.060516605,0.04288499,0.055961071,0.052310375,1
0.011185682,0.002424242,0,0.00872093,0.002132196,0.002493766,0,0.005311615,0.072747376,0.027977044,0.000182578,0.00593692,0.011491529,0.09,0.000182578,0.005999277,0.012909633,0.010701107,0.019493177,0.02919708,0.006974717,0
0.031319911,0.007272727,0,0.00872093,0.008528785,0.009975062,0,0.016643059,0.055758363,0.089670014,0.001437365,0.014842301,0.026892548,0.03,0.001437363,0.014735708,0.024826216,0.02804428,0.018518519,0.04622871,0.018889858,1
0.004474273,0.002424242,0,0,0.002132196,0,0,0.004249292,0.026536558,0.019129603,3.11E-05,0.00148423,0.003435612,0.13,3.11E-05,0.001495861,0.00264813,0.003874539,0.005847953,0.02919708,0.004359198,0
0.013422819,0.014545455,0,0,0.012793177,0.012468828,0,0.026203966,0.128944505,0.061860354,0.001582299,0.023376623,0.037673261,0.04,0.001582297,0.023511969,0.050314465,0.030627306,0.045808967,0.03892944,0.023539669,0
0.006711409,0.00969697,0,0,0.008528785,0.002493766,0,0.004249292,0.025939836,0.037804878,0.000118867,0.00296846,0.006515816,0.06,0.000118866,0.002890043,0.007613373,0.005904059,0.007797271,0.02676399,0.004940424,0
0,0.002424242,0,0,0.002132196,0.002493766,0,0.002478754,0.051686616,0.011597322,2.23E-05,0.001855288,0.00379102,0.21,2.23E-05,0.001765148,0.004634227,0.003321033,0.012670565,0.02189781,0.002324906,0
0.046979866,0.072727273,0.027777778,0.090116279,0.063965885,0.057356608,0.091463415,0.060552408,0.151637474,0.158895265,0.0122747,0.070871985,0.102594479,0.02,0.012274702,0.071014365,0.111552466,0.097601476,0.06920078,0.068126521,0.065969195,1
0.004474273,0,0,0,0,0,0,0.002124646,0.020727298,0.016140603,1.73E-05,0.001113173,0.002843265,0.15,1.73E-05,0.000986232,0.002979146,0.002767528,0.003898635,0.01459854,0.002906132,0
0.002237136,0.002424242,0,0,0.002132196,0.002493766,0,0.003895184,0.027080628,0.023912004,4.96E-05,0.001855288,0.004383367,0.1,4.96E-05,0.001908512,0.003310162,0.00498155,0.005847953,0.02919708,0.003777972,0
0.004474273,0.021818182,0,0.002906977,0.019189765,0,0.054878049,0.005665722,0.036382463,0.06085605,0.000432266,0.006679035,0.013150101,0.04,0.000432264,0.006528574,0.011585568,0.01402214,0.010721248,0.03892944,0.00639349,0
0.004474273,0.007272727,0,0.002906977,0.006396588,0.004987531,0.018292683,0.005311615,0.056425287,0.02517934,0.000114657,0.004081633,0.007818979,0.1,0.000114655,0.004187495,0.008275405,0.007564576,0.018518519,0.03892944,0.005521651,0
0.004474273,0.016969697,0,0,0.014925373,0.007481297,0.030487805,0.007436261,0.080855769,0.031539933,0.00025785,0.00742115,0.013031631,0.08,0.000257851,0.007515671,0.01489573,0.01199262,0.028265107,0.04136253,0.006974717,0
0.004474273,0.004848485,0,0,0.004264392,0.002493766,0,0.003895184,0.021639931,0.017216643,2.06E-05,0.001113173,0.002843265,0.14,2.06E-05,0.001098548,0.002979146,0.002767528,0.004873294,0.01946472,0.004068585,0
0.006711409,0.029090909,0,0,0.025586354,0.029925187,0.073170732,0.008144476,0.049808698,0.043041607,0.000295846,0.006307978,0.013031631,0.06,0.000295844,0.006318661,0.012909633,0.013099631,0.012670565,0.02919708,0.007846556,1
0.004474273,0,0,0.002906977,0,0,0,0.002124646,0.037470603,0.006982305,5.84E-06,0.000742115,0.002132449,0.34,5.84E-06,0.000770258,0.002317114,0.00202952,0.005847953,0.01216545,0.002906132,0
0.002237136,0.004848485,0,0,0.004264392,0.002493766,0,0.005665722,0.048141388,0.03770923,0.000219375,0.005194805,0.010899183,0.06,0.000219378,0.005349128,0.014233697,0.00904059,0.014619883,0.02676399,0.005231037,0
0.004474273,0.004848485,0,0.005813953,0.004264392,0.004987531,0,0.008144476,0.05926849,0.026422764,0.000132748,0.00445269,0.008766734,0.09,0.000132748,0.004617464,0.009930487,0.008118081,0.018518519,0.03406326,0.008427783,0
0.031319911,0.00969697,0,0,0.008528785,0.007481297,0,0.030807365,0.149197936,0.068507891,0.002244766,0.030055659,0.046913873,0.03,0.002244769,0.03012379,0.060244952,0.039483395,0.052631579,0.04136253,0.029642546,0
0.033557047,0.041212121,0.092592593,0.005813953,0.036247335,0.007481297,0.073170732,0.01203966,0.056039173,0.071736011,0.000924666,0.01187384,0.021324488,0.03,0.000924667,0.011849499,0.019860973,0.022140221,0.019493177,0.0486618,0.018018018,0
0,0.002424242,0,0,0.002132196,0.002493766,0,0.003186969,0.027378988,0.005978001,3.14E-06,0.000371058,0.001540102,0.4,3.14E-06,0.000482416,0.001655081,0.001476015,0.003898635,0.00973236,0.002906132,0
0.015659955,0.024242424,0.018518519,0,0.021321962,0.019950125,0.048780488,0.016288952,0.076608516,0.043663319,0.00046828,0.010018553,0.017296529,0.05,0.000468281,0.009859595,0.019198941,0.016236162,0.026315789,0.04136253,0.016274339,0
0.004474273,0.007272727,0,0,0.006396588,0.007481297,0,0.008852691,0.063515743,0.035868006,0.000261991,0.006679035,0.012439284,0.07,0.000261992,0.006714737,0.013902681,0.011623616,0.020467836,0.03649635,0.008137169,1
0.020134228,0.024242424,0,0.011627907,0.021321962,0.012468828,0.054878049,0.01203966,0.063779002,0.041846007,0.000358055,0.007792208,0.014571733,0.06,0.000358057,0.007865856,0.016219795,0.013653137,0.020467836,0.03649635,0.013949433,0
0.002237136,0,0,0,0,0,0,0.002478754,0.0276949,0.009564802,8.12E-06,0.000742115,0.002250918,0.25,8.13E-06,0.000780772,0.00264813,0.00202952,0.004873294,0.01216545,0.002615519,0
0.002237136,0.007272727,0,0,0.006396588,0.007481297,0,0.006728045,0.048404647,0.029603061,0.000135904,0.004081633,0.008411326,0.08,0.000135904,0.004222006,0.010923535,0.00701107,0.015594542,0.02919708,0.006102877,0
0,0.004848485,0,0,0.004264392,0.004987531,0,0.003895184,0.029994033,0.013653754,1.80E-05,0.001113173,0.002961734,0.18,1.80E-05,0.001208143,0.003310162,0.002767528,0.006822612,0.01946472,0.003487358,0
0.004474273,0.002424242,0,0.002906977,0.002132196,0.002493766,0,0.003186969,0.042226824,0.012434242,2.09E-05,0.00148423,0.003554081,0.19,2.09E-05,0.001547442,0.004303211,0.003136531,0.009746589,0.01946472,0.004068585,0
0.002237136,0,0,0,0,0,0,0.001062323,0.035241672,0.005978001,4.04E-06,0.000742115,0.001658571,0.4,4.04E-06,0.000620832,0.002317114,0.001291513,0.006822612,0.01216545,0.001453066,0
0,0.002424242,0,0,0.002132196,0.002493766,0,0.003186969,0.026483906,0.013940698,1.65E-05,0.001113173,0.002606326,0.17,1.65E-05,0.001088529,0.002317114,0.002767528,0.005847953,0.0243309,0.002906132,0
0.017897092,0.043636364,0,0,0.038379531,0.024937656,0.085365854,0.018413598,0.088314788,0.082615973,0.001932671,0.021521336,0.03613316,0.03,0.001932674,0.021506232,0.033763654,0.037453875,0.030214425,0.051094891,0.017727405,0
0.03803132,0,0,0.002906977,0,0,0,0.009560907,0.102688757,0.035868006,0.000423615,0.010760668,0.020613671,0.07,0.000423617,0.010857083,0.019860973,0.02103321,0.021442495,0.02676399,0.013368207,1
0.020134228,0,0,0.014534884,0,0,0,0.008144476,0.105567061,0.025729316,0.000223994,0.008163265,0.014216325,0.09,0.000223994,0.008004148,0.015888779,0.013284133,0.028265107,0.03163017,0.011333915,0
0.002237136,0.016969697,0,0.011627907,0.014925373,0.009975062,0.024390244,0.00601983,0.019305697,0.032281205,6.45E-05,0.001855288,0.004620306,0.07,6.45E-05,0.001836768,0.004965243,0.004428044,0.004873294,0.02189781,0.006684103,0
0.013422819,0.004848485,0,0,0.006396588,0.002493766,0,0.009915014,0.043472919,0.023314204,7.58E-05,0.00296846,0.006160408,0.1,7.58E-05,0.002987021,0.005958292,0.006273063,0.011695906,0.03163017,0.010171462,0
0.004474273,0.007272727,0,0,0.006396588,0.004987531,0,0.005311615,0.03545228,0.023912004,6.50E-05,0.002597403,0.005449591,0.1,6.50E-05,0.002499286,0.007282357,0.004428044,0.010721248,0.0243309,0.005231037,0
0.017897092,0.014545455,0,0,0.012793177,0.007481297,0.024390244,0.008498584,0.061427218,0.039574366,0.00030825,0.007050093,0.01326857,0.06,0.000308249,0.007162394,0.017212843,0.011070111,0.021442495,0.03406326,0.009590235,0
0.002237136,0.004848485,0,0,0.004264392,0,0.012195122,0.001416431,0.014514374,0.020923003,2.04E-05,0.000742115,0.002250918,0.11,2.04E-05,0.00089482,0.002317114,0.002214022,0.003898635,0.0243309,0.002324906,0
0.006711409,0.012121212,0,0,0.010660981,0.002493766,0.024390244,0.00601983,0.036663274,0.045432807,0.000242589,0.004823748,0.009240611,0.05,0.000242591,0.004908522,0.009930487,0.008856089,0.014619883,0.04622871,0.006102877,0
0.004474273,0.004848485,0,0,0.004264392,0.002493766,0,0.003541076,0.022763172,0.025609756,4.79E-05,0.001855288,0.004027959,0.09,4.79E-05,0.001719009,0.004965243,0.003505535,0.006822612,0.0243309,0.003777972,0
0.006711409,0.014545455,0,0,0.012793177,0.004987531,0.012195122,0.009915014,0.020446488,0.069344811,0.000315161,0.004081633,0.009596019,0.03,0.000315164,0.00417797,0.00959947,0.009594096,0.005847953,0.02919708,0.010171462,0
0,0,0,0,0,0,0,0.005665722,0.034750254,0.043041607,0.000206365,0.00445269,0.012202346,0.06,0.000206364,0.004407551,0.009930487,0.013468635,0.004873294,0.01459854,0.004940424,0
0.006711409,0.004848485,0,0,0.004264392,0.002493766,0,0.004249292,0.048158939,0.031085605,0.000149201,0.00445269,0.008529795,0.08,0.000149202,0.004412251,0.011916584,0.006642066,0.01754386,0.03163017,0.004649811,0
0.006711409,0.002424242,0,0,0.002132196,0.002493766,0,0.003541076,0.045210432,0.019320899,5.41E-05,0.002597403,0.005449591,0.12,5.41E-05,0.002573875,0.006951341,0.004612546,0.012670565,0.0243309,0.004068585,0
0.035794183,0.021818182,0,0.002906977,0.019189765,0.014962594,0.018292683,0.030453258,0.138737758,0.075992348,0.002568752,0.031168831,0.046558465,0.03,0.002568754,0.031074769,0.049652433,0.044833948,0.057504873,0.060827251,0.030223772,0
0.002237136,0,0,0,0,0,0,0.000708215,0.013794798,0.005978001,1.58E-06,0.000371058,0.000829286,0.4,1.58E-06,0.000243063,0.000662032,0.000922509,0.001949318,0.01216545,0.001162453,1
0.013422819,0.00969697,0,0.029069767,0.008528785,0.007481297,0.012195122,0.007436261,0.045824704,0.058727881,0.000506569,0.007792208,0.014808672,0.04,0.000506569,0.00793092,0.017212843,0.013468635,0.01754386,0.04136253,0.011043301,0
0.011185682,0.00969697,0,0.011627907,0.008528785,0.009975062,0,0.007790368,0.052248236,0.021520803,7.76E-05,0.003339518,0.007345101,0.11,7.76E-05,0.003314569,0.008937438,0.006457565,0.011695906,0.01946472,0.009590235,0
0.004474273,0.002424242,0,0,0.002132196,0.002493766,0,0.002478754,0.025869634,0.016905787,2.37E-05,0.001113173,0.002961734,0.14,2.37E-05,0.001289535,0.002979146,0.00295203,0.006822612,0.02676399,0.002906132,0
0.008948546,0.007272727,0,0.01744186,0.006396588,0,0,0.006373938,0.023851311,0.046221903,0.000163418,0.003339518,0.008174387,0.05,0.00016342,0.003249629,0.00959947,0.007380074,0.005847953,0.01946472,0.008427783,0
0.002237136,0.002424242,0.009259259,0.002906977,0.002132196,0.002493766,0,0.004603399,0.049896451,0.010521282,1.77E-05,0.00148423,0.003554081,0.23,1.77E-05,0.001547442,0.003641178,0.003505535,0.009746589,0.01946472,0.004940424,0
0.006711409,0.007272727,0,0,0.006396588,0.002493766,0.012195122,0.003895184,0.017989399,0.033309421,6.40E-05,0.001855288,0.00379102,0.07,6.40E-05,0.001765148,0.004303211,0.003505535,0.006822612,0.03649635,0.004359198,1
0.013422819,0.014545455,0.009259259,0,0.012793177,0.007481297,0,0.009560907,0.092228579,0.020923003,0.000129457,0.005565863,0.010306836,0.11,0.000129458,0.005687933,0.011585568,0.009594096,0.025341131,0.03163017,0.010171462,0
0.049217002,0,0,0.031976744,0,0,0,0.025495751,0.208483976,0.051984696,0.001807,0.031910946,0.05508826,0.05,0.001806997,0.031949302,0.070175439,0.046678967,0.038011696,0.01946472,0.030804999,0
0,0.021818182,0,0,0.019189765,0.012468828,0.036585366,0.004249292,0.016111482,0.103299857,0.000551101,0.004823748,0.011491529,0.02,0.0005511,0.004904316,0.011916584,0.011254613,0.004873294,0.02919708,0.003777972,1
0.020134228,0.021818182,0.064814815,0.043604651,0.019189765,0.017456359,0,0.015226629,0.060233774,0.058345289,0.000657523,0.01038961,0.019192039,0.04,0.000657526,0.010359947,0.020191989,0.018634686,0.019493177,0.03892944,0.02179599,0
0.006711409,0.00969697,0,0,0.008528785,0.004987531,0.012195122,0.008498584,0.035943698,0.033476805,0.000129157,0.003710575,0.007226632,0.07,0.000129157,0.003546748,0.009268454,0.006088561,0.012670565,0.03163017,0.008427783,0
0.008948546,0.019393939,0,0,0.017057569,0.004987531,0.018292683,0.010269122,0.046070413,0.05978001,0.000527902,0.008163265,0.015282549,0.04,0.000527899,0.008117949,0.016550811,0.014575646,0.016569201,0.04136253,0.009880849,0
0.006711409,0.007272727,0,0,0.006396588,0,0.018292683,0.005665722,0.035346976,0.046461023,0.00024466,0.004823748,0.009359081,0.05,0.000244658,0.004841231,0.010592519,0.008671587,0.013645224,0.04136253,0.005812264,0
0.020134228,0.007272727,0.018518519,0.00872093,0.006396588,0.004987531,0,0.018413598,0.062480256,0.066068867,0.000874523,0.012244898,0.023101528,0.04,0.000874524,0.012167523,0.024826216,0.022140221,0.018518519,0.03406326,0.019471084,0
0,0.004848485,0,0,0.004264392,0.002493766,0.012195122,0.003541076,0.030046685,0.012553802,1.52E-05,0.001113173,0.002724796,0.19,1.52E-05,0.001111536,0.002317114,0.00295203,0.005847953,0.02189781,0.003196745,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007846556,0
0.006711409,0,0,0,0,0,0,0.001416431,0.023605602,0.008608321,5.61E-06,0.000742115,0.001658571,0.28,5.61E-06,0.000599062,0.001986097,0.001476015,0.004873294,0.01459854,0.002324906,0
0.029082774,0.007272727,0,0.043604651,0.006396588,0.007481297,0.012195122,0.013456091,0.140352417,0.023672884,0.000252416,0.009647495,0.016230304,0.1,0.000252413,0.009797375,0.021185038,0.013468635,0.040935673,0.03163017,0.019471084,1
0.008948546,0,0.055555556,0,0,0,0,0.004603399,0.093439573,0.01097561,3.61E-05,0.00296846,0.006397346,0.22,3.61E-05,0.003021533,0.008606422,0.005166052,0.016569201,0.01459854,0.006974717,1
0.002237136,0.00969697,0,0.002906977,0.008528785,0,0,0.006728045,0.059040331,0.038259206,0.000277121,0.006679035,0.014097856,0.06,0.00027712,0.006658579,0.019860973,0.010885609,0.014619883,0.01946472,0.00639349,0
0.002237136,0.002424242,0,0,0.002132196,0.002493766,0,0.006373938,0.067254028,0.024868484,0.000133349,0.004823748,0.009359081,0.1,0.00013335,0.004929426,0.010592519,0.008671587,0.019493177,0.03163017,0.005812264,0
0.011185682,0.012121212,0,0.014534884,0.010660981,0.009975062,0.018292683,0.008498584,0.075327319,0.031037781,0.000232714,0.007050093,0.012320815,0.08,0.000232716,0.006892241,0.01489573,0.010885609,0.025341131,0.03649635,0.010171462,0
0,0,0,0,0,0,0,0.001062323,0.032573976,0.009564802,9.55E-06,0.000742115,0.002250918,0.25,9.56E-06,0.000918199,0.002317114,0.002214022,0.006822612,0.01946472,0.001162453,0
0.022371365,0.014545455,0,0.037790698,0.012793177,0.012468828,0.018292683,0.01805949,0.137930429,0.040913439,0.000739893,0.016697588,0.028077242,0.06,0.000739893,0.016629253,0.033101622,0.025276753,0.037037037,0.03163017,0.022086603,0
0,0.014545455,0,0,0.012793177,0,0.036585366,0.004249292,0.016023728,0.046030607,0.000108892,0.002226345,0.005331122,0.05,0.000108893,0.002174707,0.004634227,0.005719557,0.003898635,0.02676399,0.003777972,0
0.002237136,0,0,0.002906977,0,0,0,0.001062323,0.018656323,0.008967001,4.81E-06,0.000371058,0.001421633,0.27,4.81E-06,0.000493054,0.001655081,0.001291513,0.003898635,0.01459854,0.001743679,0
0.049217002,0.104242424,0.138888889,0.052325581,0.091684435,0.087281796,0.073170732,0.107294618,0.150303626,0.330703013,0.052707971,0.146567718,0.202464163,0.01,0.052707972,0.146513839,0.2469381,0.177675277,0.086744639,0.080291971,0.104911363,0
0.006711409,0.002424242,0,0.011627907,0.002132196,0.002493766,0,0.002832861,0.030362596,0.008608321,7.21E-06,0.000742115,0.002132449,0.28,7.21E-06,0.000770258,0.001986097,0.002214022,0.004873294,0.01459854,0.004649811,0
0.004474273,0,0,0,0,0,0,0.001416431,0.020060374,0.018412243,2.18E-05,0.001113173,0.002606326,0.13,2.18E-05,0.001088529,0.002317114,0.002767528,0.004873294,0.02676399,0.002034292,0
0.011185682,0.024242424,0,0,0.021321962,0.007481297,0.018292683,0.009915014,0.042244375,0.080105213,0.000869238,0.010018553,0.017296529,0.03,0.000869236,0.009975375,0.022178087,0.014575646,0.022417154,0.055961071,0.009880849,0
0.008948546,0.007272727,0,0,0.006396588,0.007481297,0,0.004249292,0.040647267,0.032424677,0.00013704,0.003710575,0.00758204,0.07,0.00013704,0.003884563,0.010261503,0.006088561,0.015594542,0.03406326,0.004940424,0
0.008948546,0.00969697,0.027777778,0.005813953,0.008528785,0.004987531,0.012195122,0.00601983,0.052265787,0.02780966,0.000129634,0.00445269,0.007937448,0.09,0.000129632,0.004284597,0.008606422,0.007564576,0.018518519,0.04136253,0.007846556,0
0.024608501,0.018181818,0,0,0.025586354,0.027431421,0,0.018767705,0.062585559,0.077977044,0.00121977,0.014471243,0.024404691,0.03,0.001219769,0.014381317,0.027474346,0.022693727,0.027290448,0.053527981,0.018889858,0
0.006711409,0.004848485,0,0,0.004264392,0.004987531,0,0.005311615,0.043086805,0.021162123,6.18E-05,0.002597403,0.00568653,0.11,6.18E-05,0.00268582,0.007613373,0.004612546,0.012670565,0.0243309,0.005521651,0
0.006711409,0,0.009259259,0.002906977,0,0,0,0.004249292,0.069272351,0.010688666,2.54E-05,0.002226345,0.004501836,0.22,2.54E-05,0.002182871,0.006289308,0.003505535,0.016569201,0.01946472,0.004649811,1
0.013422819,0.016969697,0.018518519,0.00872093,0.014925373,0.004987531,0,0.018413598,0.078082769,0.050143472,0.000629165,0.011502783,0.019784386,0.05,0.000629165,0.011537042,0.021185038,0.01900369,0.028265107,0.04622871,0.018599244,0
0.013422819,0.003636364,0,0,0.004264392,0.002493766,0,0.007790368,0.055319597,0.019727403,6.90E-05,0.003339518,0.006634285,0.12,6.90E-05,0.003216849,0.006951341,0.006457565,0.013645224,0.02676399,0.008718396,0
0.008948546,0.007272727,0,0.002906977,0.006396588,0.002493766,0,0.005665722,0.030239742,0.039120038,0.000148488,0.003339518,0.007108163,0.06,0.000148489,0.00348861,0.007944389,0.006642066,0.010721248,0.03649635,0.00639349,0
0,0.002424242,0,0,0.002132196,0.002493766,0,0.002832861,0.037751413,0.028909613,0.000101169,0.003339518,0.006634285,0.08,0.000101167,0.003216849,0.006289308,0.006826568,0.010721248,0.03406326,0.002615519,1
0.040268456,0.038787879,0,0.069767442,0.034115139,0.029925187,0.030487805,0.038243626,0.17285619,0.083142037,0.003830374,0.042300557,0.059590096,0.03,0.003830372,0.042354893,0.076133731,0.050369004,0.083820663,0.063260341,0.043301366,0
0.002237136,0.00969697,0,0,0.008528785,0,0.024390244,0.003895184,0.020306083,0.028933525,5.45E-05,0.001855288,0.004146428,0.08,5.45E-05,0.00173175,0.003641178,0.004428044,0.004873294,0.02676399,0.004068585,0
0.004474273,0.007272727,0,0,0.006396588,0.007481297,0.018292683,0.002478754,0.047790375,0.015949307,3.89E-05,0.002226345,0.004975714,0.15,3.89E-05,0.002245338,0.006620324,0.004059041,0.011695906,0.01946472,0.002906132,0
0.002237136,0.002424242,0,0.002906977,0.002132196,0.002493766,0,0.002124646,0.042788445,0.012721186,2.22E-05,0.00148423,0.003554081,0.19,2.22E-05,0.001603848,0.004303211,0.003136531,0.010721248,0.02189781,0.002906132,0
0.002237136,0.007272727,0,0,0.006396588,0.004987531,0.012195122,0.007436261,0.051563761,0.040650407,0.000273159,0.006307978,0.011728468,0.06,0.000273158,0.006177399,0.010592519,0.012361624,0.015594542,0.04136253,0.006684103,0
0.004474273,0.002424242,0,0.00872093,0.002132196,0,0,0.002478754,0.012759311,0.026303204,2.83E-05,0.001113173,0.002487857,0.09,2.83E-05,0.000988953,0.001986097,0.002767528,0.002923977,0.02676399,0.003777972,0
0.004474273,0.031515152,0,0.00872093,0.02771855,0.014962594,0,0.023725212,0.07118537,0.056910569,0.000739141,0.01187384,0.021206018,0.04,0.00073914,0.011939426,0.023171135,0.020110701,0.024366472,0.04136253,0.021505376,0
0.015659955,0.014545455,0.046296296,0.023255814,0.012793177,0.014962594,0.030487805,0.016288952,0.100635333,0.041535151,0.000556518,0.012244898,0.020139794,0.06,0.000556515,0.012318432,0.021847071,0.019188192,0.037037037,0.0486618,0.019471084,0
0.002237136,0.026666667,0.018518519,0,0.036247335,0.027431421,0,0.02868272,0.079644775,0.068220947,0.001188672,0.015955473,0.02665561,0.04,0.001188669,0.016016832,0.027474346,0.026199262,0.031189084,0.053527981,0.024702121,0
0.008948546,0.004848485,0,0,0.004264392,0.004987531,0,0.005311615,0.047685071,0.026781444,0.000109663,0.003710575,0.00758204,0.09,0.000109663,0.003764206,0.009268454,0.006642066,0.014619883,0.02919708,0.006102877,0
0.002237136,0.007272727,0,0,0.006396588,0,0.012195122,0.002478754,0.030011583,0.016905787,2.75E-05,0.00148423,0.003435612,0.14,2.75E-05,0.001495861,0.002979146,0.003690037,0.006822612,0.02676399,0.002615519,0
0.022371365,0.004848485,0,0.01744186,0.004264392,0.002493766,0,0.004957507,0.045245533,0.026303204,0.000100386,0.003339518,0.006989693,0.09,0.000100385,0.003508402,0.007282357,0.006826568,0.013645224,0.03406326,0.009009009,0
0.006711409,0,0,0,0,0,0,0.001770538,0.021639931,0.017216643,2.06E-05,0.001113173,0.002843265,0.14,2.06E-05,0.001098548,0.002979146,0.002767528,0.004873294,0.01946472,0.002615519,0
0.002237136,0.031515152,0,0,0.02771855,0.032418953,0.079268293,0.007082153,0.060198673,0.053754185,0.000557569,0.009647495,0.017533468,0.04,0.00055757,0.009536994,0.019529957,0.016420664,0.020467836,0.03892944,0.00639349,0
